state,year,urate,children,nonwhite,finc,earn,age,ed,work,unearn,dkids,dpost,dkidsdpost,onekid,twokid,onepost,twopost,dpost92,dkidpost92
33,1995,5.199999809,0,1,5687.007874,0,52,3,0,5.687007874,0,1,0,0,0,0,0,1,0
33,1995,5.199999809,0,1,0,0,34,3,0,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,1,0,90623.52362,90465.55118,20,11,1,0.157972441,1,1,1,1,0,1,0,1,1
34,1995,5.300000191,0,1,5813.385827,0,53,10,0,5.813385827,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,0,66643.30709,65821.85039,25,11,1,0.821456693,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,1,14744.09449,14744.09449,46,11,1,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,5,0,4680.19685,0,24,9,0,4.68019685,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,0,1579.724409,1579.724409,22,9,1,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,2,0,28367.6378,28367.6378,21,11,1,0,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,1,16383.84843,10671.56496,39,11,1,5.712283465,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,0,0,0,52,10,0,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,0,14322.83465,14322.83465,26,10,1,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,0,93554.43898,86609.97047,26,11,1,6.944468504,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,1,6318.897638,379.1338583,48,9,1,5.93976378,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,6,0,628.730315,0,23,9,0,0.628730315,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,1,69507.87402,67401.5748,48,11,1,2.106299213,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,3,1,947.8346457,947.8346457,21,10,1,0,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,0,28740.45276,24222.44095,28,10,1,4.518011811,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,1,1,34738.13976,26328.74016,36,9,1,8.409399606,1,1,1,1,0,1,0,1,1
34,1995,5.300000191,2,1,9857.480315,9857.480315,36,10,1,0,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,0,48571.25984,48571.25984,21,10,0,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,3,1,5265.748032,0,26,11,0,5.265748032,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,7,1,17869.84252,0,28,10,0,17.86984252,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,3,1,15102.16535,9478.346457,23,10,1,5.623818898,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,0,1579.724409,1579.724409,20,11,1,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,1,5939.76378,0,34,10,0,5.93976378,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,1,37913.38583,37913.38583,48,7,1,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,2,1,14209.09449,10531.49606,30,9,1,3.677598425,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,1,0,8544.202756,0,37,3,0,8.544202756,1,1,1,1,0,1,0,1,1
34,1995,5.300000191,0,1,8871.732284,3159.448819,39,11,0,5.712283465,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,2,0,5942.923228,0,39,9,0,5.942923228,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,1,1,31590.27559,27154.40945,46,11,1,4.435866142,1,1,1,1,0,1,0,1,1
34,1995,5.300000191,7,1,17869.84252,0,38,10,0,17.86984252,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,1,10952.75591,10952.75591,46,11,1,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,1,0,0,47,11,0,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,0,21644.33071,21610.62992,51,10,1,0.033700787,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,2,1,16041.5748,0,39,10,0,16.0415748,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,0,49076.77165,40019.68504,33,3,0,9.057086614,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,1,0,8092.401575,6436.850394,27,11,1,1.655551181,1,1,1,1,0,1,0,1,1
34,1995,5.300000191,2,1,7717.480315,0,33,11,0,7.717480315,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,1,5939.76378,0,43,11,0,5.93976378,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,1,1,2573.897638,2106.299213,20,11,1,0.467598425,1,1,1,1,0,1,0,1,1
34,1995,5.300000191,2,1,15463.39567,0,45,10,0,15.46339567,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,4,1,3970.374016,0,22,10,0,3.970374016,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,1,0,12666.23032,5626.978347,41,9,1,7.039251969,1,1,1,1,0,1,0,1,1
34,1995,5.300000191,0,0,25220.82677,0,54,9,0,25.22082677,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,4,1,9478.346457,9478.346457,36,11,1,0,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,1,1,36860.23622,36860.23622,35,11,1,0,1,1,1,1,0,1,0,1,1
34,1995,5.300000191,0,1,1036.299213,0,54,10,0,1.036299213,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,3,1,18849.27165,15165.35433,33,7,1,3.683917323,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,0,6761.220472,0,45,11,0,6.761220472,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,2,0,1579.724409,1579.724409,20,11,1,0,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,0,4739.173228,0,36,10,0,4.739173228,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,0,7652.185039,0,51,10,0,7.652185039,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,2,0,23321.99803,19298.96654,36,10,1,4.023031496,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,0,2527.559055,0,26,10,0,2.527559055,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,0,15233.80906,15208.53347,38,9,1,0.025275591,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,3,1,5055.11811,0,24,10,0,5.05511811,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,3,1,13669.88189,6297.834646,20,10,1,7.372047244,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,0,31910.43307,31173.22835,43,10,1,0.737204724,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,1,1,3888.228347,0,21,10,0,3.888228347,1,1,1,1,0,1,0,1,1
34,1995,5.300000191,0,0,35159.39961,35159.39961,53,10,1,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,0,0,22245.67913,16429.13386,33,9,1,5.816545276,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,3,0,46098.46457,40019.68504,40,7,1,6.078779528,1,1,1,0,1,0,1,1,1
34,1995,5.300000191,0,0,4212.598425,4212.598425,22,11,1,0,0,1,0,0,0,0,0,1,0
34,1995,5.300000191,3,1,13669.88189,6297.834646,26,11,1,7.372047244,1,1,1,0,1,0,1,1,1
35,1995,3.700000048,1,0,11900.59055,11900.59055,35,10,1,0,1,1,1,1,0,1,0,1,1
35,1995,3.700000048,0,1,11580.43307,11500.3937,27,10,1,0.08003937,0,1,0,0,0,0,0,1,0
35,1995,3.700000048,1,0,33426.9685,32015.74803,29,11,1,1.411220472,1,1,1,1,0,1,0,1,1
35,1995,3.700000048,0,0,0,0,48,10,0,0,0,1,0,0,0,0,0,1,0
35,1995,3.700000048,0,0,16071.06299,104.261811,38,11,1,15.96680118,0,1,0,0,0,0,0,1,0
35,1995,3.700000048,0,1,5596.437008,3159.448819,50,7,1,2.436988189,0,1,0,0,0,0,0,1,0
35,1995,3.700000048,4,0,10625.22638,10320.86614,26,11,1,0.304360236,1,1,1,0,1,0,1,1,1
35,1995,3.700000048,4,1,13838.38583,0,31,9,0,13.83838583,1,1,1,0,1,0,1,1,1
35,1995,3.700000048,4,1,17878.26772,14744.09449,35,9,0,3.134173228,1,1,1,0,1,0,1,1,1
35,1995,3.700000048,3,1,8376.751969,579.2322835,23,11,1,7.797519685,1,1,1,0,1,0,1,1,1
35,1995,3.700000048,0,0,49084.1437,44232.28347,53,11,1,4.851860236,0,1,0,0,0,0,0,1,0
35,1995,3.700000048,0,1,26134.96063,25802.16535,37,11,1,0.332795276,0,1,0,0,0,0,0,1,0
35,1995,3.700000048,0,0,1790.354331,1790.354331,34,11,1,0,0,1,0,0,0,0,0,1,0
35,1995,3.700000048,5,1,0,0,33,7,0,0,1,1,1,0,1,0,1,1,1
35,1995,3.700000048,0,0,23422.04724,23379.92126,42,10,1,0.042125984,0,1,0,0,0,0,0,1,0
41,1995,3.700000048,0,0,4238.927165,4212.598425,32,9,1,0.02632874,0,1,0,0,0,0,0,1,0
41,1995,3.700000048,3,0,7355.19685,0,30,10,0,7.35519685,1,1,1,0,1,0,1,1,1
41,1995,3.700000048,4,1,16597.6378,16597.6378,34,3,0,0,1,1,1,0,1,0,1,1,1
41,1995,3.700000048,4,0,4454.822835,0,24,3,0,4.454822835,1,1,1,0,1,0,1,1,1
41,1995,3.700000048,2,1,6369.448819,6369.448819,37,9,1,0,1,1,1,0,1,0,1,1,1
41,1995,3.700000048,3,1,6197.785433,0,30,7,0,6.197785433,1,1,1,0,1,0,1,1,1
41,1995,3.700000048,1,0,789.8622047,789.8622047,22,10,1,0,1,1,1,1,0,1,0,1,1
41,1995,3.700000048,4,0,12532.48032,1685.03937,33,11,1,10.84744095,1,1,1,0,1,0,1,1,1
41,1995,3.700000048,1,0,13897.36221,13690.94488,25,11,1,0.206417323,1,1,1,1,0,1,0,1,1
41,1995,3.700000048,2,0,8393.602362,1190.059055,32,7,1,7.203543307,1,1,1,0,1,0,1,1,1
41,1995,3.700000048,1,0,0,0,21,11,0,0,1,1,1,1,0,1,0,1,1
42,1995,3.5,0,0,12005.90551,11163.38583,41,11,1,0.842519685,0,1,0,0,0,0,0,1,0
42,1995,3.5,2,0,7831.220472,7831.220472,21,11,1,0,1,1,1,0,1,0,1,1,1
42,1995,3.5,0,0,15820.41339,15797.24409,54,11,1,0.023169291,0,1,0,0,0,0,0,1,0
42,1995,3.5,2,1,14895.74803,8433.622047,48,3,1,6.462125984,1,1,1,0,1,0,1,1,1
42,1995,3.5,1,0,15797.24409,15797.24409,35,11,1,0,1,1,1,1,0,1,0,1,1
42,1995,3.5,0,1,5733.346457,4212.598425,25,11,1,1.520748032,0,1,0,0,0,0,0,1,0
42,1995,3.5,3,0,13871.03347,8778.001969,27,11,1,5.093031496,1,1,1,0,1,0,1,1,1
42,1995,3.5,0,0,2843.503937,0,26,7,0,2.843503937,0,1,0,0,0,0,0,1,0
42,1995,3.5,3,1,11396.13189,0,23,11,0,11.39613189,1,1,1,0,1,0,1,1,1
42,1995,3.5,0,0,6104.055118,1819.84252,21,11,1,4.284212598,0,1,0,0,0,0,0,1,0
42,1995,3.5,3,0,17132.6378,8425.19685,31,11,1,8.707440945,1,1,1,0,1,0,1,1,1
42,1995,3.5,2,0,8214.566929,8214.566929,21,9,1,0,1,1,1,0,1,0,1,1,1
42,1995,3.5,1,0,36860.23622,36860.23622,44,10,1,0,1,1,1,1,0,1,0,1,1
43,1995,4.800000191,0,0,10087.06693,8981.259843,48,11,1,1.105807087,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,1,1,2742.401575,0,33,11,0,2.742401575,1,1,1,1,0,1,0,1,1
43,1995,4.800000191,0,1,5577.480315,631.8897638,52,11,0,4.945590551,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,0,37101.40748,21062.99213,36,7,0,16.03841535,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,0,12637.79528,12637.79528,28,7,1,0,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,0,25307.18504,25275.59055,41,10,1,0.031594488,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,0,15805.66929,15797.24409,53,11,1,0.008425197,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,1,22946.02362,22946.02362,42,10,1,0,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,1,13800.47244,5413.188976,50,11,0,8.387283465,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,1,5788.110236,0,42,7,0,5.788110236,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,0,12427.16535,11584.64567,28,11,1,0.842519685,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,0,2148.425197,2148.425197,20,9,1,0,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,0,4212.598425,4212.598425,24,10,1,0,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,1,0,0,48,11,0,0,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,0,38455.75787,38439.96063,37,11,1,0.015797244,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,0,421.2598425,421.2598425,31,7,1,0,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,1,46759.84252,46759.84252,35,10,1,0,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,1,46759.84252,46759.84252,22,9,1,0,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,0,39913.31693,6845.472441,30,0,0,33.06784449,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,0,0,37101.40748,21062.99213,38,7,1,16.03841535,0,1,0,0,0,0,0,1,0
43,1995,4.800000191,4,1,9368.818898,8425.19685,29,11,1,0.943622047,1,1,1,0,1,0,1,1,1
43,1995,4.800000191,2,0,16100.55118,0,36,9,0,16.10055118,1,1,1,0,1,0,1,1,1
43,1995,4.800000191,1,0,33700.7874,33700.7874,24,11,1,0,1,1,1,1,0,1,0,1,1
43,1995,4.800000191,0,0,7062.42126,0,53,7,0,7.06242126,0,1,0,0,0,0,0,1,0
44,1995,3.299999952,3,0,562.3818898,526.5748032,33,11,1,0.035807087,1,1,1,0,1,0,1,1,1
44,1995,3.299999952,0,0,48840.86614,42125.98425,50,7,1,6.71488189,0,1,0,0,0,0,0,1,0
44,1995,3.299999952,0,0,6623.257874,0,37,0,0,6.623257874,0,1,0,0,0,0,0,1,0
44,1995,3.299999952,4,0,12398.73032,11584.64567,28,11,1,0.814084646,1,1,1,0,1,0,1,1,1
44,1995,3.299999952,0,0,17390.65945,0,38,11,0,17.39065945,0,1,0,0,0,0,0,1,0
44,1995,3.299999952,1,0,36499.00591,32068.40551,51,11,1,4.430600394,1,1,1,1,0,1,0,1,1
44,1995,3.299999952,0,0,12469.29134,12455.60039,54,7,1,0.013690945,0,1,0,0,0,0,0,1,0
45,1995,2.900000095,1,0,5550.098425,5265.748032,22,10,1,0.284350394,1,1,1,1,0,1,0,1,1
45,1995,2.900000095,0,0,11584.64567,11584.64567,29,7,1,0,0,1,0,0,0,0,0,1,0
45,1995,2.900000095,0,0,164.2913386,164.2913386,24,7,1,0,0,1,0,0,0,0,0,1,0
45,1995,2.900000095,0,0,32647.6378,32647.6378,29,7,1,0,0,1,0,0,0,0,0,1,0
45,1995,2.900000095,7,0,11997.48032,5678.582677,37,11,1,6.318897638,1,1,1,0,1,0,1,1,1
45,1995,2.900000095,0,0,2948.818898,2948.818898,26,11,1,0,0,1,0,0,0,0,0,1,0
45,1995,2.900000095,0,0,11584.64567,11584.64567,34,7,1,0,0,1,0,0,0,0,0,1,0
45,1995,2.900000095,6,0,5371.062992,0,46,9,0,5.371062992,1,1,1,0,1,0,1,1,1
45,1995,2.900000095,0,0,2173.700787,0,24,9,0,2.173700787,0,1,0,0,0,0,0,1,0
45,1995,2.900000095,0,1,18956.69291,18956.69291,38,9,1,0,0,1,0,0,0,0,0,1,0
45,1995,2.900000095,6,0,5371.062992,0,21,7,0,5.371062992,1,1,1,0,1,0,1,1,1
45,1995,2.900000095,0,0,9478.346457,9478.346457,40,10,1,0,0,1,0,0,0,0,0,1,0
45,1995,2.900000095,0,0,111685.4626,93879.86221,38,7,0,17.80560039,0,1,0,0,0,0,0,1,0
45,1995,2.900000095,0,0,25711.59449,0,52,7,0,25.71159449,0,1,0,0,0,0,0,1,0
45,1995,2.900000095,0,0,6318.897638,6318.897638,50,9,0,0,0,1,0,0,0,0,0,1,0
46,1995,2.599999905,4,1,3450.11811,0,25,10,0,3.45011811,1,1,1,0,1,0,1,1,1
46,1995,2.599999905,0,0,6206.21063,263.2874016,29,9,1,5.942923228,0,1,0,0,0,0,0,1,0
46,1995,2.599999905,2,0,36788.62205,36788.62205,24,9,1,0,1,1,1,0,1,0,1,1,1
46,1995,2.599999905,1,0,11521.45669,9478.346457,27,10,1,2.043110236,1,1,1,1,0,1,0,1,1
46,1995,2.599999905,0,0,26866.89961,9761.643701,43,0,0,17.10525591,0,1,0,0,0,0,0,1,0
46,1995,2.599999905,1,1,9680.551181,0,36,11,0,9.680551181,1,1,1,1,0,1,0,1,1
46,1995,2.599999905,0,1,4954.015748,0,48,11,0,4.954015748,0,1,0,0,0,0,0,1,0
46,1995,2.599999905,1,1,6222.007874,4212.598425,22,11,1,2.009409449,1,1,1,1,0,1,0,1,1
46,1995,2.599999905,0,0,19191.54528,0,47,0,0,19.19154528,0,1,0,0,0,0,0,1,0
46,1995,2.599999905,2,1,4600.15748,0,23,11,0,4.60015748,1,1,1,0,1,0,1,1,1
46,1995,2.599999905,0,0,24223.49409,24222.44095,49,9,1,0.00105315,0,1,0,0,0,0,0,1,0
46,1995,2.599999905,2,0,54601.59449,54131.88976,23,9,1,0.469704724,1,1,1,0,1,0,1,1,1
46,1995,2.599999905,0,0,315.9448819,315.9448819,46,11,1,0,0,1,0,0,0,0,0,1,0
47,1995,4.400000095,1,1,4119.92126,0,20,11,0,4.11992126,1,1,1,1,0,1,0,1,1
47,1995,4.400000095,2,0,7904.940945,7898.622047,21,11,1,0.006318898,1,1,1,0,1,0,1,1,1
47,1995,4.400000095,0,0,25064.96063,25064.96063,49,7,1,0,0,1,0,0,0,0,0,1,0
47,1995,4.400000095,1,0,59814.68504,59608.26772,41,10,1,0.206417323,1,1,1,1,0,1,0,1,1
47,1995,4.400000095,0,0,5802.854331,0,52,7,0,5.802854331,0,1,0,0,0,0,0,1,0
47,1995,4.400000095,4,0,60872.04724,60556.10236,47,11,0,0.315944882,1,1,1,0,1,0,1,1,1
47,1995,4.400000095,1,1,32515.99409,32515.99409,36,11,1,0,1,1,1,1,0,1,0,1,1
47,1995,4.400000095,2,0,6698.031496,3033.070866,35,7,1,3.66496063,1,1,1,0,1,0,1,1,1
47,1995,4.400000095,0,0,9025.492126,157.9724409,32,10,0,8.867519685,0,1,0,0,0,0,0,1,0
47,1995,4.400000095,0,0,5118.307087,0,25,9,0,5.118307087,0,1,0,0,0,0,0,1,0
47,1995,4.400000095,0,0,6761.220472,0,45,9,0,6.761220472,0,1,0,0,0,0,0,1,0
47,1995,4.400000095,0,0,6066.141732,0,31,7,0,6.066141732,0,1,0,0,0,0,0,1,0
51,1995,4.300000191,0,0,8531.564961,0,31,3,0,8.531564961,0,1,0,0,0,0,0,1,0
51,1995,4.300000191,6,1,9448.858268,4292.637795,30,10,1,5.156220472,1,1,1,0,1,0,1,1,1
51,1995,4.300000191,0,0,16850.3937,16850.3937,24,9,1,0,0,1,0,0,0,0,0,1,0
51,1995,4.300000191,0,0,8544.202756,0,44,7,0,8.544202756,0,1,0,0,0,0,0,1,0
51,1995,4.300000191,3,0,5670.15748,526.5748032,28,11,1,5.143582677,1,1,1,0,1,0,1,1,1
51,1995,4.300000191,2,0,12764.17323,0,23,11,0,12.76417323,1,1,1,0,1,0,1,1,1
51,1995,4.300000191,2,0,37079.29134,2738.188976,21,11,1,34.34110236,1,1,1,0,1,0,1,1,1
51,1995,4.300000191,0,0,12587.24409,12587.24409,31,3,1,0,0,1,0,0,0,0,0,1,0
51,1995,4.300000191,1,0,4602.26378,3370.07874,30,7,1,1.232185039,1,1,1,1,0,1,0,1,1
51,1995,4.300000191,0,1,0,0,25,11,0,0,0,1,0,0,0,0,0,1,0
51,1995,4.300000191,0,0,7582.677165,0,30,3,0,7.582677165,0,1,0,0,0,0,0,1,0
51,1995,4.300000191,1,0,4044.094488,0,27,9,0,4.044094488,1,1,1,1,0,1,0,1,1
51,1995,4.300000191,0,0,1263.779528,0,53,7,0,1.263779528,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,0,0,7582.677165,7582.677165,22,7,1,0,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,1,1,4505.374016,789.8622047,29,10,1,3.715511811,1,1,1,1,0,1,0,1,1
52,1995,5.099999905,0,0,15797.24409,10531.49606,39,11,1,5.265748032,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,2,0,17857.20472,11584.64567,39,7,1,6.272559055,1,1,1,0,1,0,1,1,1
52,1995,5.099999905,0,1,14491.33858,14491.33858,41,0,1,0,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,0,1,34648.62205,32121.06299,26,10,0,2.527559055,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,0,1,17798.22835,17798.22835,45,11,1,0,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,2,1,0,0,30,11,0,0,1,1,1,0,1,0,1,1,1
52,1995,5.099999905,1,1,10352.46063,4212.598425,48,11,1,6.139862205,1,1,1,1,0,1,0,1,1
52,1995,5.099999905,2,1,8375.698819,8375.698819,22,9,1,0,1,1,1,0,1,0,1,1,1
52,1995,5.099999905,8,1,21378.93701,11142.32284,35,10,0,10.23661417,1,1,1,0,1,0,1,1,1
52,1995,5.099999905,0,0,5750.19685,0,29,0,0,5.75019685,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,1,1,3728.149606,0,32,7,0,3.728149606,1,1,1,1,0,1,0,1,1
52,1995,5.099999905,3,1,13623.54331,6318.897638,33,9,0,7.304645669,1,1,1,0,1,0,1,1,1
52,1995,5.099999905,0,1,7242.509843,0,30,11,0,7.242509843,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,0,1,5143.582677,0,33,0,0,5.143582677,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,1,1,0,0,20,10,0,0,1,1,1,1,0,1,0,1,1
52,1995,5.099999905,4,0,6445.275591,0,27,11,0,6.445275591,1,1,1,0,1,0,1,1,1
52,1995,5.099999905,0,1,41309.79331,26156.02362,40,10,1,15.15376969,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,0,0,10110.23622,0,44,0,0,10.11023622,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,1,0,14554.52756,12637.79528,30,10,1,1.916732284,1,1,1,1,0,1,0,1,1
52,1995,5.099999905,3,1,4145.19685,0,21,11,0,4.14519685,1,1,1,0,1,0,1,1,1
52,1995,5.099999905,3,1,27381.88976,27381.88976,37,3,1,0,1,1,1,0,1,0,1,1,1
52,1995,5.099999905,0,1,7582.677165,7582.677165,33,10,1,0,0,1,0,0,0,0,0,1,0
52,1995,5.099999905,3,1,13623.54331,6318.897638,36,11,1,7.304645669,1,1,1,0,1,0,1,1,1
52,1995,5.099999905,0,1,9478.346457,9478.346457,22,11,1,0,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,3,1,7178.267717,0,29,10,0,7.178267717,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,0,1,38344.12402,32858.26772,45,11,1,5.485856299,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,4,1,7468.937008,0,28,11,0,7.468937008,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,1,1,2653.937008,0,24,11,0,2.653937008,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,3,1,22116.14173,22116.14173,34,11,1,0,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,1,1,4916.102362,0,21,10,0,4.916102362,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,0,1,13596.16142,168.503937,45,11,1,13.42765748,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,0,1,19714.96063,19714.96063,42,11,1,0,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,0,1,21062.99213,21062.99213,32,11,1,0,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,1,1,7250.935039,7077.165354,33,10,1,0.173769685,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,1,1,0,0,23,11,0,0,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,0,1,51299.97047,8425.19685,50,0,1,42.87477362,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,2,1,11298.18898,0,30,11,0,11.29818898,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,1,1,0,0,20,9,0,0,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,0,1,14238.58268,14238.58268,23,11,1,0,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,2,1,10531.49606,10531.49606,44,7,1,0,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,1,1,13690.94488,13690.94488,29,11,1,0,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,0,1,19353.73032,18956.69291,49,10,1,0.397037402,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,3,1,3727.096457,2106.299213,30,10,1,1.620797244,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,1,1,34753.93701,31594.48819,27,11,1,3.159448819,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,0,1,4916.102362,0,23,11,0,4.916102362,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,1,1,17587.59843,17587.59843,40,11,1,0,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,3,1,11584.64567,11584.64567,35,10,1,0,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,2,1,31594.48819,31594.48819,32,11,1,0,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,2,1,5307.874016,0,24,11,0,5.307874016,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,0,1,9730.049213,5559.576772,33,11,1,4.170472441,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,0,1,0,0,48,11,0,0,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,1,1,5012.992126,842.519685,31,11,1,4.170472441,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,0,1,34564.37008,27381.88976,28,11,1,7.182480315,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,0,1,10952.75591,10952.75591,32,3,1,0,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,0,1,12637.79528,12637.79528,39,7,1,0,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,1,1,16277.48032,0,35,3,0,16.27748032,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,0,1,38344.12402,32858.26772,25,11,1,5.485856299,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,0,1,6971.850394,5202.559055,47,7,1,1.769291339,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,2,1,4056.732284,0,36,7,0,4.056732284,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,3,1,6508.464567,0,34,11,0,6.508464567,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,4,1,15929.94095,3064.665354,48,11,1,12.86527559,1,1,1,0,1,0,1,1,1
53,1995,8.899999619,1,1,25254.52756,23169.29134,44,10,1,2.085236221,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,1,1,25254.52756,23169.29134,20,9,0,2.085236221,1,1,1,1,0,1,0,1,1
53,1995,8.899999619,0,1,20536.41732,20536.41732,39,11,1,0,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,0,1,18621.79134,17956.20079,30,11,1,0.665590551,0,1,0,0,0,0,0,1,0
53,1995,8.899999619,0,1,0,0,38,10,0,0,0,1,0,0,0,0,0,1,0
